"Year","Month","Symbol","Volume","MonthlyReturns"
"2016","09","LZB",326214.285714286,-0.0791151332701746
"2016","10","LZB",293157.142857143,-0.0472312651724889
"2016","11","LZB",339928.571428571,0.14316241179837
"2016","12","LZB",467004.761904762,0.160747635030301
"2017","01","LZB",345140,-0.0789049570302907
"2017","02","LZB",388942.105263158,-0.0559440685359706
"2017","03","LZB",380804.347826087,0
"2017","04","LZB",358431.578947368,0.0333333192048249
"2017","05","LZB",356263.636363636,-0.0501791984828717
"2017","06","LZB",742372.727272727,0.226415094339623
"2017","07","LZB",380910,0.0399999765249399
"2017","08","LZB",747808.695652174,-0.294378671011359
"2017","09","LZB",526035,0.127882565546215
"2017","10","LZB",409272.727272727,0.00185877862893102
"2017","11","LZB",406585.714285714,0.220779242838525
"2017","12","LZB",442160,-0.0516717533159458
"2018","01","LZB",255923.80952381,-0.0336538820106829
"2018","02","LZB",454689.473684211,0.0182421609077283
"2018","03","LZB",390038.095238095,-0.0244299668195901
"2018","04","LZB",301038.095238095,-0.0383973788508859
"2018","05","LZB",289759.090909091,0.0833333885228207
"2018","06","LZB",492547.619047619,-0.0192307809871092
"2018","07","LZB",401080.952380952,-0.00326798628180025
"2018","08","LZB",530782.608695652,0.0901639344262295
"2018","09","LZB",308847.368421053,-0.0496240486776022
"2018","10","LZB",376326.086956522,-0.120253199320767
"2018","11","LZB",461638.095238095,0.0514388613100907
"2018","12","LZB",516305.263157895,-0.0520013849321935
"2019","01","LZB",292857.142857143,0.0689282503741047
"2019","02","LZB",364963.157894737,0.161715019326876
"2019","03","LZB",307376.19047619,-0.0412670204952676
"2019","04","LZB",286647.619047619,-0.00575939471777198
"2019","05","LZB",322713.636363636,-0.0185975800164753
"2019","06","LZB",677210,-0.0475302530155248
"2019","07","LZB",321095.454545455,0.0759948415737306
"2019","08","LZB",368904.545454545,-0.033949705433463
"2019","09","LZB",298425,0.0539692271120713
"2019","10","LZB",225708.695652174,0.0571598142370771
"2019","11","LZB",440765,-0.110109775411971
"2019","12","LZB",317776.19047619,-0.00379749486660663
"2015","01","MATX",245785,0.0178676221809342
"2015","02","MATX",276636.842105263,0.135827373257644
"2015","03","MATX",252000,0.0681529907148319
"2015","04","MATX",180247.619047619,-0.0393738105649923
"2015","05","MATX",167555,-0.00543212890625
"2015","06","MATX",209995.454545455,0.0436941953716015
"2015","07","MATX",186509.090909091,-0.0147479241931471
"2015","08","MATX",248819.047619048,-0.0902944961154923
"2015","09","MATX",246490.476190476,0.0214968515586702
"2015","10","MATX",302627.272727273,0.190698878475088
"2015","11","MATX",286985,0.12830017496167
"2015","12","MATX",286522.727272727,-0.175594627289095
"2016","01","MATX",252457.894736842,-0.0520760301449665
"2016","02","MATX",354815,-0.00791882445019887
"2016","03","MATX",240277.272727273,0.00199546061493994
"2016","04","MATX",265876.19047619,-0.0321134468417116
"2016","05","MATX",357866.666666667,-0.142746890035762
"2016","06","MATX",306086.363636364,-0.031203146066387
"2016","07","MATX",228350,0.157324183100738
"2016","08","MATX",199482.608695652,0.0326465414924644
"2016","09","MATX",300190.476190476,0.0334283729055864
"2016","10","MATX",155133.333333333,0.00150445228151508
"2016","11","MATX",393585.714285714,-0.0583374585996927
"2016","12","MATX",308804.761904762,-0.0590268860589198
"2017","01","MATX",179885,0.00762928687256914
"2017","02","MATX",322857.894736842,-0.0485137282568406
"2017","03","MATX",246043.47826087,-0.0639552035595746
"2017","04","MATX",181747.368421053,-0.00188915193671257
"2017","05","MATX",195900,-0.0769716238275372
"2017","06","MATX",202540.909090909,0.0266575762318548
"2017","07","MATX",178760,-0.0612516676601303
"2017","08","MATX",379334.782608696,-0.0851064347853847
"2017","09","MATX",310685,0.0922481061432152
"2017","10","MATX",182968.181818182,-0.0337118790862811
"2017","11","MATX",282328.571428571,0.0712449712328673
"2017","12","MATX",223225,0.0229688061207256
"2018","01","MATX",299090.476190476,0.146447684636013
"2018","02","MATX",360300,-0.166910237862717
"2018","03","MATX",258342.857142857,0.0049122592859101
"2018","04","MATX",145319.047619048,0.0206005644260292
"2018","05","MATX",170445.454545455,0.171399323116348
"2018","06","MATX",253290.476190476,0.120911191200439
"2018","07","MATX",209185.714285714,-0.0620114904085414
"2018","08","MATX",156660.869565217,0.0377777947319879
"2018","09","MATX",190747.368421053,0.061027803588021
"2018","10","MATX",266026.086956522,-0.115035258042525
"2018","11","MATX",224619.047619048,0.121721676744224
"2018","12","MATX",268315.789473684,-0.186276958083698
"2019","01","MATX",127166.666666667,0.0465333492338618
"2019","02","MATX",178405.263157895,0.0775888516576744
"2019","03","MATX",227819.047619048,-0.000553875863351205
"2019","04","MATX",123752.380952381,0.0975339551920524
"2019","05","MATX",153068.181818182,-0.136076730790048
"2019","06","MATX",146860,0.135300908482049
"2019","07","MATX",124204.545454545,0.0530244904555977
"2019","08","MATX",144613.636363636,-0.131508215306326
"2019","09","MATX",172975,0.0557275432103326
"2019","10","MATX",142091.304347826,0.0178619571747076
"2019","11","MATX",150815,-0.011524322241803
"2019","12","MATX",178704.761904762,0.0810810127848958
"2015","01","MCD",7638820,-0.00879261930132058
"2015","02","MCD",7438315.78947368,0.069883155710293
"2015","03","MCD",7489668.18181818,-0.0147623767638732
"2015","04","MCD",6491409.52380952,-0.00913381945144776
"2015","05","MCD",6582490,-0.00642157148612066
"2015","06","MCD",5061286.36363636,-0.00896487655181588
"2015","07","MCD",5642386.36363636,0.050383937424038
"2015","08","MCD",6550666.66666667,-0.0484678944292279
"2015","09","MCD",5902066.66666667,0.0369396154518449
"2015","10","MCD",7753790.90909091,0.139246943983379
"2015","11","MCD",6490490,0.0170156228250278
"2015","12","MCD",5230445.45454545,0.034863311141081
"2016","01","MCD",8615884.21052632,0.0477399646079786
"2016","02","MCD",8166115,-0.0532395896177117
"2016","03","MCD",6276681.81818182,0.0724464347375915
"2016","04","MCD",5303223.80952381,0.00644492008773812
"2016","05","MCD",5549880.95238095,-0.0350225344295358
"2016","06","MCD",5601359.09090909,-0.0140914407267414
"2016","07","MCD",5493550,-0.0223532897945148
"2016","08","MCD",4374882.60869565,-0.0169145587586907
"2016","09","MCD",4357352.38095238,-0.00259383574493255
"2016","10","MCD",4802947.61904762,-0.024185167308997
"2016","11","MCD",4241990.47619048,0.0595184948601386
"2016","12","MCD",3744380.95238095,0.0205416671970633
"2017","01","MCD",3845535,0.00698322761745529
"2017","02","MCD",3382647.36842105,0.0414457195374309
"2017","03","MCD",3904734.7826087,0.015354477563992
"2017","04","MCD",4104157.89473684,0.0796234242483713
"2017","05","MCD",3405186.36363636,0.0783249288039456
"2017","06","MCD",3198963.63636364,0.0150441002163373
"2017","07","MCD",3467200,0.0129276291472753
"2017","08","MCD",2908273.91304348,0.0311331819650436
"2017","09","MCD",4086060,-0.0205664094506245
"2017","10","MCD",3211586.36363636,0.0652923887193251
"2017","11","MCD",2799323.80952381,0.0303157237288014
"2017","12","MCD",2857645,0.000872209661101797
"2018","01","MCD",3774761.9047619,-0.00569367740727533
"2018","02","MCD",5656431.57894737,-0.0782984337050014
"2018","03","MCD",5244271.42857143,-0.00862178624946541
"2018","04","MCD",4256261.9047619,0.0707251388493169
"2018","05","MCD",3238063.63636364,-0.0443741508972467
"2018","06","MCD",4416414.28571429,-0.0207486543303884
"2018","07","MCD",3347352.38095238,0.00542466546354436
"2018","08","MCD",2990713.04347826,0.0297702338534953
"2018","09","MCD",3723763.15789474,0.0311902711696539
"2018","10","MCD",4568908.69565217,0.0574451610737685
"2018","11","MCD",3693471.42857143,0.0656303053189777
"2018","12","MCD",3989578.94736842,-0.0580339902467106
"2019","01","MCD",3809700,0.00681416571025339
"2019","02","MCD",4043600,0.0283029287008794
"2019","03","MCD",3030619.04761905,0.0329634338517704
"2019","04","MCD",2548228.57142857,0.0403897507859603
"2019","05","MCD",2663131.81818182,0.00354303245579923
"2019","06","MCD",3188205,0.0473596569693153
"2019","07","MCD",2671477.27272727,0.0147356135251389
"2019","08","MCD",2897363.63636364,0.0344058464217951
"2019","09","MCD",3204385,-0.01495616134596
"2019","10","MCD",4328191.30434783,-0.0838806259720629
"2019","11","MCD",4630285,-0.0112862290551397
"2019","12","MCD",2882780.95238095,0.0160942253783136
"2015","01","MDT",12498250,-0.00667773714357278
"2015","02","MDT",7155347.36842105,0.0866946033575104
"2015","03","MDT",5743168.18181818,0.00515532342773883
"2015","04","MDT",5309028.57142857,-0.0453904476534402
"2015","05","MDT",4474440,0.0251175664638652
"2015","06","MDT",5922195.45454545,-0.0290880664253158
"2015","07","MDT",5061863.63636364,0.0578947503895779
"2015","08","MDT",5481219.04761905,-0.0778160291059603
"2015","09","MDT",7814671.42857143,-0.0740074478678275
"2015","10","MDT",6245804.54545455,0.104272415192228
"2015","11","MDT",4904115,0.0192099324150399
"2015","12","MDT",5484513.63636364,0.020971620757301
"2016","01","MDT",7004663.15789474,-0.0130005203302739
"2016","02","MDT",5571190,0.0193625033740374
"2016","03","MDT",5997536.36363636,-0.0308825353210704
"2016","04","MDT",5068333.33333333,0.0553333536783853
"2016","05","MDT",4809766.66666667,0.0168035603968981
"2016","06","MDT",5720159.09090909,0.0781559769354918
"2016","07","MDT",4344125,0.00991126706952894
"2016","08","MDT",3945060.86956522,-0.00684695301753746
"2016","09","MDT",4306609.52380952,-0.00723885168625138
"2016","10","MDT",4223857.14285714,-0.0506945000631809
"2016","11","MDT",7899966.66666667,-0.109851193313815
"2016","12","MDT",6459614.28571429,-0.0243802044543917
"2017","01","MDT",6868990,0.0672468490859133
"2017","02","MDT",4766105.26315789,0.0643252727568882
"2017","03","MDT",4450182.60869565,-0.0043258693322682
"2017","04","MDT",3704510.52631579,0.0314051496520558
"2017","05","MDT",4662054.54545455,0.0143218497274573
"2017","06","MDT",4354000,0.0530375093194848
"2017","07","MDT",3987190,-0.0538591411751761
"2017","08","MDT",4777847.82608696,-0.0398951819152188
"2017","09","MDT",5210140,-0.0353511040240749
"2017","10","MDT",5746227.27272727,0.0353606804513753
"2017","11","MDT",5766223.80952381,0.0199950407038449
"2017","12","MDT",4721895,-0.0168025970968912
"2018","01","MDT",5363861.9047619,0.0636532432154606
"2018","02","MDT",6158521.05263158,-0.0698567940695913
"2018","03","MDT",5508866.66666667,0.0041307026358226
"2018","04","MDT",4475519.04761905,-0.00112196417247035
"2018","05","MDT",4940236.36363636,0.0772495027277966
"2018","06","MDT",4887333.33333333,-0.00822519794929089
"2018","07","MDT",3941557.14285714,0.0539656899152434
"2018","08","MDT",5241956.52173913,0.0684916333287588
"2018","09","MDT",4597115.78947368,0.0203298310343594
"2018","10","MDT",5123691.30434783,-0.0869167715058836
"2018","11","MDT",5522357.14285714,0.0858383334521091
"2018","12","MDT",6281947.36842105,-0.0673638857485442
"2019","01","MDT",7006552.38095238,-0.0282541745898383
"2019","02","MDT",5336478.94736842,0.0238714857441065
"2019","03","MDT",5557785.71428571,0.00640886001165408
"2019","04","MDT",5935390.47619048,-0.0249231908961924
"2019","05","MDT",5684354.54545455,0.0424502238047424
"2019","06","MDT",5048905,0.051955038490616
"2019","07","MDT",3827036.36363636,0.0467194073341521
"2019","08","MDT",4805072.72727273,0.0583676359205716
"2019","09","MDT",4811420,0.00676618186174194
"2019","10","MDT",3465982.60869565,0.00257778284125187
"2019","11","MDT",4618240,0.0228649938372849
"2019","12","MDT",3749561.9047619,0.0184935592951012
"2015","01","MDU",1659220,-0.0583090214570762
"2015","02","MDU",1478378.94736842,-0.0137108078249714
"2015","03","MDU",1077622.72727273,-0.0430492877720474
"2015","04","MDU",918033.333333333,0.0445173737650721
"2015","05","MDU",983655,-0.0605652905347935
"2015","06","MDU",1083768.18181818,-0.0673352345487686
"2015","07","MDU",1262859.09090909,-0.00102408894318928
"2015","08","MDU",1315304.76190476,-0.0820092446283598
"2015","09","MDU",1002419.04761905,-0.0396426069526319
"2015","10","MDU",945918.181818182,0.0965116147546274
"2015","11","MDU",1721530,-0.076352093714528
"2015","12","MDU",1395731.81818182,0.0516647310326388
"2016","01","MDU",1656163.15789474,-0.0786026505483211
"2016","02","MDU",1409910,0.0787914685918534
"2016","03","MDU",1029959.09090909,0.068643605867386
"2016","04","MDU",837671.428571429,0.0308324979289682
"2016","05","MDU",842861.904761905,0.140079832906367
"2016","06","MDU",956440.909090909,0.0494096685308421
"2016","07","MDU",1307920,0.00208330154418945
"2016","08","MDU",918478.260869565,-0.0199584015577289
"2016","09","MDU",897047.619047619,0.0793381783387987
"2016","10","MDU",940652.380952381,0.0302672379815483
"2016","11","MDU",1349623.80952381,0.0614269617165062
"2016","12","MDU",1113619.04761905,0.0341481226944871
"2017","01","MDU",1035515,0.0201598858004028
"2017","02","MDU",1538989.47368421,-0.0763202637820883
"2017","03","MDU",1039734.7826087,0.00959056521682844
"2017","04","MDU",872357.894736842,-0.0171721302992949
"2017","05","MDU",658363.636363636,0.0122676553303269
"2017","06","MDU",668172.727272727,-0.0378258830926255
"2017","07","MDU",817240,0.00572517611306522
"2017","08","MDU",643095.652173913,0.0261859781430156
"2017","09","MDU",715635,-0.0403106551657686
"2017","10","MDU",583663.636363636,0.0539498873745579
"2017","11","MDU",879471.428571429,0.0219378564205155
"2017","12","MDU",913550,-0.0382827038628074
"2018","01","MDU",898928.571428571,-0.0148809386539752
"2018","02","MDU",916157.894736842,-0.00717517484869779
"2018","03","MDU",998761.904761905,0.0711296640077448
"2018","04","MDU",685542.857142857,0.0003551217661939
"2018","05","MDU",571031.818181818,-0.0131345700472598
"2018","06","MDU",677880.952380952,0.0316547155491318
"2018","07","MDU",675242.857142857,0.0111575903563177
"2018","08","MDU",745434.782608696,-0.0382758831155712
"2018","09","MDU",788778.947368421,-0.0788812801626437
"2018","10","MDU",1009291.30434783,-0.0284157817987269
"2018","11","MDU",858447.619047619,0.0604968062607498
"2018","12","MDU",1140668.42105263,-0.0993577343781694
"2019","01","MDU",1039638.0952381,0.0784395520098926
"2019","02","MDU",997052.631578947,0.0276157532907144
"2019","03","MDU",1110280.95238095,-0.0223315727056823
"2019","04","MDU",954752.380952381,0.0123886835373364
"2019","05","MDU",1128881.81818182,-0.0562141237016627
"2019","06","MDU",1481555,0.0453808313628701
"2019","07","MDU",824222.727272727,0.036434130304444
"2019","08","MDU",829277.272727273,0.00560955945453245
"2019","09","MDU",981585,0.0483451533624664
"2019","10","MDU",1052308.69565217,0.0248314594653916
"2019","11","MDU",913525,0.0051921609223935
"2019","12","MDU",1098195.23809524,0.0230715615641415
"2015","01","MKC",834765,-0.0346179535394099
"2015","02","MKC",493363.157894737,0.0558901512520265
"2015","03","MKC",835818.181818182,0.0229504300871428
"2015","04","MKC",630509.523809524,-0.0234729288583454
"2015","05","MKC",443360,0.0424966376965836
"2015","06","MKC",537486.363636364,0.0312101522069068
"2015","07","MKC",753181.818181818,0.0130945673619485
"2015","08","MKC",767057.142857143,-0.033288663404723
"2015","09","MKC",920590.476190476,0.0365792327261767
"2015","10","MKC",797872.727272727,0.021903176503693
"2015","11","MKC",568910,0.0231006755711394
"2015","12","MKC",610136.363636364,-0.00418995132709021
"2016","01","MKC",1072057.89473684,0.0281674115343322
"2016","02","MKC",921020,0.0601341462103149
"2016","03","MKC",851354.545454545,0.0666952721233824
"2016","04","MKC",953123.809523809,-0.0572979934186888
"2016","05","MKC",580733.333333333,0.0350821172782276
"2016","06","MKC",752954.545454545,0.0988976872803367
"2016","07","MKC",686845,-0.0414361886642659
"2016","08","MKC",442726.086956522,-0.00283619477288355
"2016","09","MKC",684647.619047619,-0.0200078553731373
"2016","10","MKC",765976.190476191,-0.0405323808704993
"2016","11","MKC",629414.285714286,-0.0487118563111373
"2016","12","MKC",670171.428571429,0.0233553174790271
"2017","01","MKC",870305,0.0237865764186072
"2017","02","MKC",836336.842105263,0.0300365779751244
"2017","03","MKC",715326.086956522,-0.00883961728686566
"2017","04","MKC",737321.052631579,0.0240901937529847
"2017","05","MKC",444800,0.042542541892745
"2017","06","MKC",643368.181818182,-0.0637541938777462
"2017","07","MKC",1190535,-0.0226643322331701
"2017","08","MKC",1115217.39130435,-0.00178390128956774
"2017","09","MKC",1184675,0.0789446268585974
"2017","10","MKC",1016045.45454545,-0.0303000840690303
"2017","11","MKC",1062795.23809524,0.0266251538066946
"2017","12","MKC",810220,-0.0026423629111374
"2018","01","MKC",1213304.76190476,0.0673142256348247
"2018","02","MKC",997084.210526316,-0.0182954668124133
"2018","03","MKC",1106228.57142857,-0.00365236368333854
"2018","04","MKC",963385.714285714,-0.00921135194248734
"2018","05","MKC",857322.727272727,-0.041836671178246
"2018","06","MKC",1210614.28571429,0.149405904335551
"2018","07","MKC",873680.952380952,0.0124903490686341
"2018","08","MKC",626900,0.0624467949695326
"2018","09","MKC",836984.210526316,0.0550128355035178
"2018","10","MKC",1102308.69565217,0.0929791271347249
"2018","11","MKC",1220957.14285714,0.0416666666666667
"2018","12","MKC",1282336.84210526,-0.0717332967122396
"2019","01","MKC",1756442.85714286,-0.112036810457333
"2019","02","MKC",1323121.05263158,0.0998058589356785
"2019","03","MKC",1106252.38095238,0.107736502541355
"2019","04","MKC",960704.761904762,0.0221735127771461
"2019","05","MKC",765731.818181818,0.0134441257973528
"2019","06","MKC",972450,-0.00660086403239046
"2019","07","MKC",663700,0.0227727172723768
"2019","08","MKC",955659.090909091,0.0273117321459697
"2019","09","MKC",694130,-0.0403388731036829
"2019","10","MKC",711634.782608696,0.0280870077027107
"2019","11","MKC",643635,0.0532702559495888
"2019","12","MKC",593838.095238095,0.00283601611544504
"2015","01","MMC",2021645,-0.0561699261782105
"2015","02","MMC",2487305.26315789,0.0580249006011357
"2015","03","MMC",1859422.72727273,-0.0140622120872462
"2015","04","MMC",1978833.33333333,0.00124798885066491
"2015","05","MMC",1896845,0.0368589690250793
"2015","06","MMC",1998718.18181818,-0.026275095162711
"2015","07","MMC",1781486.36363636,0.0218694505658636
"2015","08","MMC",2070976.19047619,-0.0726613597559173
"2015","09","MMC",2839752.38095238,-0.028103449365307
"2015","10","MMC",2103204.54545455,0.0674071308977322
"2015","11","MMC",1770295,-0.00789383617073391
"2015","12","MMC",2154504.54545455,0.00271250502619136
"2016","01","MMC",2789068.42105263,-0.0382326222311198
"2016","02","MMC",2577150,0.069754308612074
"2016","03","MMC",1956759.09090909,0.0655565596578875
"2016","04","MMC",1744828.57142857,0.0388221841554333
"2016","05","MMC",1685171.42857143,0.0462390831098982
"2016","06","MMC",1924581.81818182,0.036173746037351
"2016","07","MMC",2756865,-0.0395851463732682
"2016","08","MMC",1658939.13043478,0.0285931141204254
"2016","09","MMC",1883738.0952381,-0.0056187678375037
"2016","10","MMC",2175580.95238095,-0.0573977785925883
"2016","11","MMC",2314819.04761905,0.0933900966389982
"2016","12","MMC",2315061.9047619,-0.024816062347269
"2017","01","MMC",1767780,0.00636189271303045
"2017","02","MMC",1914205.26315789,0.0802706113397573
"2017","03","MMC",1721795.65217391,0.00557969534545699
"2017","04","MMC",2034005.26315789,0.00324804257344669
"2017","05","MMC",1666404.54545455,0.0462700719312064
"2017","06","MMC",1769595.45454545,0.00515731741193926
"2017","07","MMC",1580950,0.000128298311286912
"2017","08","MMC",1505904.34782609,0.00141080683120931
"2017","09","MMC",2374945,0.0733862140518045
"2017","10","MMC",1660390.90909091,-0.0343634093462953
"2017","11","MMC",1549190.47619048,0.0370690718977811
"2017","12","MMC",1918325,-0.0302633254651699
"2018","01","MMC",2240409.52380952,0.0261702576408775
"2018","02","MMC",2639268.42105263,-0.00598659027893422
"2018","03","MMC",1707647.61904762,-0.00517947871070767
"2018","04","MMC",1662452.38095238,-0.013197679939726
"2018","05","MMC",1534995.45454545,-0.0138649969744536
"2018","06","MMC",1670019.04761905,0.0199079061769616
"2018","07","MMC",2108719.04761905,0.0169574157490358
"2018","08","MMC",1511282.60869565,0.0152350843782108
"2018","09","MMC",1939673.68421053,-0.0225687828748891
"2018","10","MMC",2030830.43478261,0.0245406038363163
"2018","11","MMC",1681957.14285714,0.0466076336075774
"2018","12","MMC",2092984.21052632,-0.100901885638899
"2019","01","MMC",1686695.23809524,0.105830751616379
"2019","02","MMC",1648926.31578947,0.054768047034234
"2019","03","MMC",1804461.9047619,0.00946038394506976
"2019","04","MMC",1505319.04761905,0.00415334806507905
"2019","05","MMC",1953431.81818182,0.0138932818525195
"2019","06","MMC",2104245,0.0434100584949519
"2019","07","MMC",1403054.54545455,-0.00952377892974621
"2019","08","MMC",1435718.18181818,0.0110323512573134
"2019","09","MMC",1447180,0.00160179860934062
"2019","10","MMC",1784004.34782609,0.0356821547819184
"2019","11","MMC",1607665,0.0429453467505236
"2019","12","MMC",1406214.28571429,0.030905931125353
"2015","01","MMM",2736265,-0.0107277491955793
"2015","02","MMM",1966605.26315789,0.0391250198726216
"2015","03","MMM",2188368.18181818,-0.0219389094701848
"2015","04","MMM",2535271.42857143,-0.0518944996481552
"2015","05","MMM",2140870,0.0172006039510497
"2015","06","MMM",2205327.27272727,-0.0300477666851758
"2015","07","MMM",2489527.27272727,-0.0191834520759815
"2015","08","MMM",2820257.14285714,-0.0607902548623149
"2015","09","MMM",3107223.80952381,-0.00260303305738196
"2015","10","MMM",2471263.63636364,0.108908809875838
"2015","11","MMM",2120250,-0.00400740955350987
"2015","12","MMM",2778036.36363636,-0.0379358945711046
"2016","01","MMM",3357005.26315789,0.00238980756645102
"2016","02","MMM",2639425,0.0388741398489238
"2016","03","MMM",2208531.81818182,0.0622171866476691
"2016","04","MMM",1848676.19047619,0.00450099008595406
"2016","05","MMM",1735380.95238095,0.00561597809764902
"2016","06","MMM",2134281.81818182,0.0403991652630491
"2016","07","MMM",1929260,0.0185016307874832
"2016","08","MMM",1342552.17391304,0.00493386902781512
"2016","09","MMM",1816347.61904762,-0.0167931805031093
"2016","10","MMM",1994480.95238095,-0.06202118220941
"2016","11","MMM",2087842.85714286,0.0389594816848842
"2016","12","MMM",1855938.0952381,0.0397694282787626
"2017","01","MMM",1899145,-0.0210001671400022
"2017","02","MMM",2048068.42105263,0.0659535424793427
"2017","03","MMM",1946100,0.0267238828249499
"2017","04","MMM",1841805.26315789,0.023519573286648
"2017","05","MMM",1819122.72727273,0.0441198963839171
"2017","06","MMM",1841618.18181818,0.018193383863131
"2017","07","MMM",1776040,-0.0337192189352928
"2017","08","MMM",1516278.26086957,0.0156584440221947
"2017","09","MMM",1787310,0.0273100351029805
"2017","10","MMM",2098613.63636364,0.0966651221291994
"2017","11","MMM",1654923.80952381,0.0562578600759975
"2017","12","MMM",1939940,-0.0319569149130784
"2018","01","MMM",2337895.23809524,0.0642817912082612
"2018","02","MMM",3074284.21052632,-0.0598403412900761
"2018","03","MMM",2650328.57142857,-0.0678951662661216
"2018","04","MMM",3209376.19047619,-0.114477060831422
"2018","05","MMM",2954231.81818182,0.014609786238015
"2018","06","MMM",2515104.76190476,-0.00258578572166301
"2018","07","MMM",2444861.9047619,0.0793005592045199
"2018","08","MMM",1708339.13043478,-0.00659386354078062
"2018","09","MMM",2372078.94736842,-0.000995597652669766
"2018","10","MMM",2925830.43478261,-0.0970528762537665
"2018","11","MMM",2432261.9047619,0.0928203730263162
"2018","12","MMM",2701584.21052632,-0.0835898664672475
"2019","01","MMM",2525819.04761905,0.0512228934057348
"2019","02","MMM",1939989.47368421,0.0353968858206086
"2019","03","MMM",2261261.9047619,0.00188051203431328
"2019","04","MMM",2614728.57142857,-0.0879295619395362
"2019","05","MMM",4300218.18181818,-0.157036543556875
"2019","06","MMM",2822580,0.085070399611209
"2019","07","MMM",2844472.72727273,0.00796126059748192
"2019","08","MMM",2874559.09090909,-0.0744047613849237
"2019","09","MMM",2563065,0.0165718071701211
"2019","10","MMM",2930647.82608696,0.00358887845854294
"2019","11","MMM",2427140,0.0289714444521001
"2019","12","MMM",2685433.33333333,0.0391706056967043
"2015","01","MO",6781355,0.084337291208233
"2015","02","MO",6634031.57894737,0.0600753772706968
"2015","03","MO",8262568.18181818,-0.11138746412836
"2015","04","MO",7327095.23809524,0.00059973568617222
"2015","05","MO",5532015,0.0229770538143659
"2015","06","MO",6790127.27272727,-0.0447265797149154
"2015","07","MO",7414877.27272727,0.11183809523141
"2015","08","MO",6936923.80952381,-0.0147112765970432
"2015","09","MO",7121523.80952381,0.0153042117730753
"2015","10","MO",6410645.45454545,0.111580873613333
"2015","11","MO",5900435,-0.0474615956448737
"2015","12","MO",5298245.45454545,0.010590288654706
"2016","01","MO",7603247.36842105,0.0498196456191402
"2016","02","MO",6090505,0.00752739453245455
"2016","03","MO",6662677.27272727,0.0177034295596972
"2016","04","MO",6086266.66666667,0.000797945055574623
"2016","05","MO",5481819.04761905,0.0148301757096669
"2016","06","MO",6775140.90909091,0.0835952191364973
"2016","07","MO",6040905,-0.0182714929373335
"2016","08","MO",4246813.04347826,-0.0237813985661245
"2016","09","MO",5595404.76190476,-0.0432742768063161
"2016","10","MO",6592100,0.0457062031514841
"2016","11","MO",7396957.14285714,-0.033121632644207
"2016","12","MO",6347447.61904762,0.0577194184857137
"2017","01","MO",6868300,0.0526471075716379
"2017","02","MO",5785794.73684211,0.0525428188779817
"2017","03","MO",7107900,-0.0467164987391947
"2017","04","MO",5543815.78947368,0.00504061354776253
"2017","05","MO",6189890.90909091,0.0509891853490114
"2017","06","MO",5405590.90909091,-0.0128579160831354
"2017","07","MO",8600665,-0.127568146156535
"2017","08","MO",7515565.2173913,-0.0241649940792048
"2017","09","MO",8222170,0.000315404457178925
"2017","10","MO",6793159.09090909,0.0126143657340809
"2017","11","MO",6333909.52380952,0.0562130261870468
"2017","12","MO",7437155,0.0527790319093822
"2018","01","MO",7180147.61904762,-0.0149839976102186
"2018","02","MO",8546873.68421053,-0.105061074206658
"2018","03","MO",9006409.52380952,-0.0100079596581377
"2018","04","MO",9974404.76190476,-0.0996469691091544
"2018","05","MO",7764995.45454545,-0.00659417087613623
"2018","06","MO",7557685.71428571,0.0188374453793061
"2018","07","MO",7622161.9047619,0.0332804958474948
"2018","08","MO",5664326.08695652,-0.00272665041888209
"2018","09","MO",7249663.15789474,0.030587848624835
"2018","10","MO",7784530.43478261,0.0784281119968779
"2018","11","MO",10320823.8095238,-0.156980303517111
"2018","12","MO",13420926.3157895,-0.0992157990103355
"2019","01","MO",14931252.3809524,-0.000809899089323052
"2019","02","MO",10488210.5263158,0.0620061087721344
"2019","03","MO",12018819.047619,0.0957832564850036
"2019","04","MO",9025466.66666667,-0.0539787298911386
"2019","05","MO",7198486.36363636,-0.0969998210961107
"2019","06","MO",8373195,-0.0348553373685977
"2019","07","MO",6494359.09090909,-0.00591338518099227
"2019","08","MO",11712127.2727273,-0.0707456562130292
"2019","09","MO",13931980,-0.0649291276544697
"2019","10","MO",9733134.7826087,0.095110005978535
"2019","11","MO",8293000,0.109622677987264
"2019","12","MO",8064976.19047619,0.00422533362674016
"2015","01","MRK",11587715,0.0540304288649658
"2015","02","MRK",10491115.7894737,-0.0288652604347287
"2015","03","MRK",12252131.8181818,-0.0181073002513373
"2015","04","MRK",12261442.8571429,0.0361865317957475
"2015","05","MRK",9737175,0.0223303892829299
"2015","06","MRK",9887077.27272727,-0.0650352951907875
"2015","07","MRK",8667427.27272727,0.0356578037662916
"2015","08","MRK",11948128.5714286,-0.0866689397845887
"2015","09","MRK",14303490.4761905,-0.0828226408700089
"2015","10","MRK",13538190.9090909,0.106701772077126
"2015","11","MRK",8732535,-0.0301866361230337
"2015","12","MRK",10332327.2727273,-0.00358420359790512
"2016","01","MRK",13418036.8421053,-0.0407043078057719
"2016","02","MRK",11825055,-0.00907833236817801
"2016","03","MRK",9448331.81818182,0.0537741647514673
"2016","04","MRK",8692157.14285714,0.0364770423500611
"2016","05","MRK",8119733.33333333,0.0258934749269564
"2016","06","MRK",9902945.45454546,0.0239957754904812
"2016","07","MRK",8088080,0.0182259889938603
